run_name,encoder,feature,model_family,fold_id,split,strategy,n_windows,n_stress,n_nonstress,threshold,n_fallback_subjects,auc,avg_precision,balanced_accuracy,sensitivity,specificity,mcc
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,1,test,subject_norm,654,489,165,0.3,0,0.6711284625395055,0.864240798209281,0.6181446365495445,0.6605316973415133,0.5757575757575758,0.20956747418500274
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,2,train,population_norm,2052,1506,546,0.25,0,0.8298722083582641,0.9307823180129434,0.7158216949053602,0.8638778220451527,0.5677655677655677,0.43993990179081455
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,2,val,population_norm,520,383,137,0.25,0,0.7404661622610584,0.8870779544894791,0.6952221226963465,0.6240208877284595,0.7664233576642335,0.3442979032504639
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,2,test,population_norm,639,480,159,0.25,0,0.7204271488469601,0.8776742395131931,0.5977790880503144,0.90625,0.2893081761006289,0.24192691283170575
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,2,test,subject_norm,639,480,159,0.25,0,0.773087002096436,0.9089865281681488,0.6914701257861635,0.7791666666666667,0.6037735849056604,0.35606869748790004
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,3,train,population_norm,2020,1489,531,0.3,0,0.6758944121296286,0.853122949923506,0.6169593971611023,0.6406984553391538,0.5932203389830508,0.2085726372452356
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,3,val,population_norm,550,405,145,0.3,0,0.7017028522775649,0.8818042504037522,0.6665815240527884,0.4641975308641975,0.8689655172413793,0.30299544992499905
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,3,test,population_norm,641,475,166,0.3,0,0.6710843373493975,0.8488734392121159,0.6201204819277109,0.68,0.5602409638554217,0.21657946435825215
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,3,test,subject_norm,641,475,166,0.3,0,0.6885732403297401,0.8604838771144333,0.6713570069752695,0.6378947368421053,0.7048192771084337,0.30172580821547607
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,4,train,population_norm,2093,1554,539,0.25,0,0.7632848857338654,0.9034214480886673,0.6762481405338548,0.7458172458172458,0.6066790352504638,0.32425531467236135
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,4,val,population_norm,465,346,119,0.25,0,0.6856511390683441,0.8252664427151053,0.6961189099917424,0.8208092485549133,0.5714285714285714,0.3813879057085334
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,4,test,population_norm,653,469,184,0.25,0,0.5651710392138686,0.7879602595246302,0.5015817650876054,0.6716417910447762,0.33152173913043476,0.0030283845995361315
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,4,test,subject_norm,653,469,184,0.25,0,0.6234587929915638,0.8253221958435095,0.5752004727913229,0.5906183368869936,0.5597826086956522,0.13595443465168655
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,5,train,population_norm,2110,1565,545,0.35,0,0.9272186886303017,0.9742000235396683,0.8066037459331126,0.6370607028753994,0.9761467889908257,0.5372863964623226
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,5,val,population_norm,477,348,129,0.35,0,0.7569277376815469,0.9055997935747315,0.7270449077786688,0.5316091954022989,0.9224806201550387,0.4102838090478788
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,5,test,population_norm,624,456,168,0.35,0,0.65187708855472,0.8391216198027088,0.6130952380952381,0.375,0.8511904761904762,0.2161530942622005
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,5,test,subject_norm,624,456,168,0.35,0,0.7255378028404343,0.864171683892773,0.662750626566416,0.5219298245614035,0.8035714285714286,0.2912847371824878
run_cpu_families,dinov2,motion_prev_rgb,rnn_attn,1,train,population_norm,2059,1519,540,0.3,0,0.8713042206129763,0.9515493573719023,0.7839142467022651,0.6919025674786043,0.8759259259259259,0.5013918089943346
run_cpu_families,dinov2,motion_prev_rgb,rnn_attn,1,val,population_norm,498,361,137,0.3,0,0.7339304850678368,0.8796737748766114,0.6693188021918031,0.703601108033241,0.635036496350365,0.3101068866840802
run_cpu_families,dinov2,motion_prev_rgb,rnn_attn,1,test,population_norm,654,489,165,0.3,0,0.544165582202392,0.7784993828281088,0.510931399888455,0.4703476482617587,0.5515151515151515,0.01903844024146206
run_cpu_families,dinov2,motion_prev_rgb,rnn_attn,1,test,subject_norm,654,489,165,0.3,0,0.6250108446427465,0.815995883798639,0.6107454917270868,0.4396728016359918,0.7818181818181819,0.19781675315560787
run_cpu_families,dinov2,motion_prev_rgb,rnn_attn,2,train,population_norm,2052,1506,546,0.3,0,0.7421242988972072,0.8959916524896212,0.6796695999883251,0.4893758300132802,0.86996336996337,0.32501060588040637
run_cpu_families,dinov2,motion_prev_rgb,rnn_attn,2,val,population_norm,520,383,137,0.3,0,0.6899811324350594,0.8752978602427233,0.665081664157344,0.4177545691906005,0.9124087591240876,0.3091253770327975
run_cpu_families,dinov2,motion_prev_rgb,rnn_attn,2,test,population_norm,639,480,159,0.3,0,0.6343553459119498,0.857682038578074,0.5644850628930818,0.49375,0.6352201257861635,0.11184538659107408
run_cpu_families,dinov2,motion_prev_rgb,rnn_attn,2,test,subject_norm,639,480,159,0.3,0,0.6939596436058699,0.8820342689055143,0.6608687106918238,0.5104166666666666,0.8113207547169812,0.2809336222680263
