run_name,encoder,feature,model_family,pop_auc,sn_auc,delta_auc,pop_avg_precision,sn_avg_precision,delta_avg_precision,pop_balanced_accuracy,sn_balanced_accuracy,delta_balanced_accuracy,pop_sensitivity,sn_sensitivity,delta_sensitivity,pop_specificity,sn_specificity,delta_specificity,pop_mcc,sn_mcc,delta_mcc
run_gpu_families,dinov2,motion_prev_rgb,transformer_encoder,0.670145750829279,0.7185880026681913,0.048442251838912376,0.8409803481346514,0.8720498834867384,0.031069535352087008,0.6249711765618916,0.660991474751567,0.03602029818967545,0.6477696830265849,0.5605764314928425,-0.08719325153374236,0.6021726700971983,0.7614065180102916,0.15923384791309325,0.24023752669116605,0.2858887403850512,0.04565121369388514
